MARKET_CODE,SYMBOL_CODE,SYMBOL_NAME,SETTLEMENT_TYPE,ORDER_REJECT_UPPER_PRICE,ORDER_REJECT_LOWER_PRICE,LAST_DAY_CLOSE_PRICE
 
'REG','CLOV','Clover Pakistan Limited.','READY',95.928,86.792,91.36
'REG','ARM','Allied Rental Modaraba.','READY',48.3,43.7,46
'REG','KOHP','Kohinoor Power Co Ltd.','READY',4.3,2.3,3.3
'REG','SCBPL','Standard Chartered Bank (Pak) Ltd.','READY',25.7985,23.3415,24.57
'REG','RCML','Reliance Cotton Spinning Mills.','READY',105,95,100
'REG','KHTC','Khyber Tobacco Co. Ltd.','READY',288.75,261.25,275
'REG','PAKMI','First Pak Mod.','READY',3.55,1.55,2.55
'REG','HUMNL','Hum Network Limited.','READY',86.6355,78.3845,82.51
'REG','ISL','International Steels Limited.','READY',19.18,17.18,18.18
'REG','UNIC','United Insurance Company.','READY',14.55,12.55,13.55
'REG','JLICL','Jubliee Life Insurance Co Ltd.','READY',180.075,162.925,171.5
'REG','HINOON','Highnoon Laboratories Ltd.','READY',138.642,125.438,132.04
'REG','IDRT','Idrees Textile Mills Ltd.','READY',24.0345,21.7455,22.89
'REG','STCL','Shabbir Tiles & Ceramis.','READY',13.76,11.76,12.76
'REG','MSOT','Masood Textile Mills Ltd.','READY',162.225,146.775,154.5
'REG','REDCO','Redco Textile Ltd.','READY',7.02,5.02,6.02
'REG','SLCL','Security Leasing Corp.','READY',7,5,6
'REG','TGL','Tariq Glass.','READY',41.79,37.81,39.8
'REG','PICT','Pakistan Int.Container Terminal','READY',241.5,218.5,230
'REG','EFERT','Engro Fertilizers Limited.','READY',32.697,29.583,31.14
'REG','ELSM','Ellcot Spinning Mills Ltd.','READY',117.6,106.4,112
'REG','PKGI','Pakistan General Insurance Co.','READY',13.5,11.5,12.5
'REG','NRL','National Refinary Ltd.','READY',244.02,220.78,232.4
'REG','PIOC','Pioneer Cement Ltd.','READY',40.7085,36.8315,38.77
'REG','PIBTL','Pakistan International Bulk Terminal Ltd','READY',36.63,33.1414,34.8857
'REG','UBLSIFO','UBL Saving Income Fund','READY',106.1565,96.0463,101.1014
'REG','UBLGSFO','UBL Government Securities Fund','READY',105.8838,95.7996,100.8417
'REG','TBIL00010007','TBILL00010007','READY',2,.01,1
'REG','TBIL00080015','TBILL00080015','READY',2,.01,1
'REG','TBIL00160030','TBILL00160030','READY',2,.01,1
'REG','TBIL00310060','TBILL00310060','READY',2,.01,1
'REG','TBIL00610090','TBILL00610090','READY',2,.01,1
'REG','TBIL00910120','TBILL00910120','READY',2,.01,1
'REG','TBIL01210180','TBILL01210180','READY',2,.01,1
'REG','TBIL01810270','TBILL01810270','READY',2,.01,1
'REG','TBIL02710365','TBILL02710365','READY',2,.01,1
'REG','AKZO','Akzo Nobel Pakistan Limited.','READY',142.296,128.744,135.52
'REG','PICICCFO','PICIC Cash Fund','READY',106.2138,96.0982,101.156
'REG','GAMON','Gammon Pak.','READY',5.5,3.5,4.5
'REG','IGIIL','IGI Insurance Limited.','READY',207.627,187.853,197.74
'REG','ARPAK','Arpak International Investment.','READY',19,17,18
'REG','NATF','National Foods Ltd.','READY',717.486,649.154,683.32
'REG','GUSM','Gulistan Spinning Mills Ltd.','READY',5.4,3.4,4.4
'REG','KESC','Karachi Electric Supply Company Ltd.','READY',7.76,5.76,6.76
'REG','AMTEX','Amtex Limited.','READY',5.07,3.07,4.07
'REG','ISIL','Ismail Industries Ltd.','READY',223.419,202.141,212.78
'REG','LOTCHEM','Lotte Chemical Pakistan Ltd.','READY',9.1,7.1,8.1
'REG','WTCL','Wateen Telecom Limited','READY',5.5,4.5,4.5
'REG','FPJM','First Punjab Mod.','READY',3.15,1.15,2.15
'REG','POL','Pakistan Oilfields Limited.','READY',549.1815,496.8785,523.03
'REG','IDYM','Indus Dyeing & Manufacturing.','READY',1259.9475,1139.9525,1199.95
'REG','SCLL','Standard Chartered Leasing Ltd.','READY',9,7,8
'REG','PKGP','Pakgen Power Limited.','READY',23.184,20.976,22.08
'REG','KASBCFO','KASB Cash Fund','READY',107.8908,97.6154,102.7531
'REG','JSCFO','JS Cash Fund','READY',107.9085,97.6315,102.77
'REG','MCFO','Meezan Cash Fund','READY',52.773,47.747,50.26
'REG','MCBCMO','MCB Cash Managment Optimizer Fund','READY',105.5702,95.5159,100.543
'REG','PACMF','Pakistan Cash Managment Fund','READY',52.7867,47.7594,50.273
'REG','AGIC','Askari Gen Insurance Co.','READY',20,18,19
'REG','ASCFO','Askari Sovereign Cash Fund','READY',106.3767,96.2455,101.3111
'REG','AGLNCPS','Agritech Ltd Non-Voting (Pref) Class A','READY',10,8,9
'REG','UBLLPFO','UBL Liquidity Plus Fund','READY',106.0899,95.9861,101.038
'REG','NEXT','Next Capital Limited','READY',6.12,4.12,5.12
'REG','ASL','Aisha Steel Mills Limited.','READY',10.45,8.45,9.45
'REG','ASLPS','Aisha Steel Mills Convertibl  Pre-Shares','READY',9.25,7.25,8.25
'REG','TPL','TPL Trakker Limited','READY',10,8,9
'REG','DMTM','Dewan Mushtaq Textile Mills Ltd.','READY',22.5855,20.4345,21.51
'REG','ICI','ICI Pakistan Limited.','READY',307.104,277.856,292.48
'REG','EFUL','EFU Life Assurance Ltd.','READY',99.9075,90.3925,95.15
'REG','PSYL','Pakistan Synthentics Ltd.','READY',18.2,16.2,17.2
'REG','KOHE','Kohinoor Energy Ltd.','READY',37.0335,33.5065,35.27
'REG','BAPL','Bawany Air Products Ltd.','READY',17.59,15.59,16.59
'REG','CRTM','Crescent Textile Mills Ltd.','READY',26.2605,23.7595,25.01
'REG','FATIMA','Fatima Fertilizer Co Ltd.','READY',30.072,27.208,28.64
'REG','ATRL','Attock Refinery Limited.','READY',230.979,208.981,219.98
'REG','EFOODS','Engro Foods Limited.','READY',113.6415,102.8185,108.23
'REG','PSEL','Pakistan Services Limited.','READY',302.4,273.6,288
'REG','MODAM','Modarba Al-Mali.','READY',3.2,1.2,2.2
'REG','TDIL','TPL Direct Insurance Limited.','READY',10.15,8.15,9.15
'REG','FMMFO','Faysal Money Market Fund','READY',107.2995,97.0805,102.19
'REG','NCPL','Nishat Chunian Power Ltd.','READY',38.808,35.112,36.96
'REG','JSCL','Jahangir Siddiqui & Company Ltd.','READY',13.17,11.17,12.17
'REG','LATM','Latif Jute Mills Ltd.','READY',11.63,9.63,10.63
'REG','SMBLCPSA','Summit Bank Ltd.(Con) A','READY',11,9,10
'REG','SMBLCPSB','Summit Bank Ltd.(Con) B','READY',11,9,10
'REG','DSFL','Dewan Sulman Fibre Ltd.','READY',4.14,2.14,3.14
'REG','MCBAH','MCB-Arif Habib Savings & Invest Ltd.','READY',16.29,14.29,15.29
'REG','PECO','Pakistan Engineering Co Ltd.','READY',54.0225,48.8775,51.45
'REG','CEPB','Century Paper & Board Mills.','READY',59.7975,54.1025,56.95
'REG','GHGL','Ghani Glass Ltd.','READY',75.285,68.115,71.7
'REG','PNGRS','Pangrio Sugar Mills Ltd.','READY',4.99,2.99,3.99
'REG','SEARL','The Searle Company Ltd.','READY',159.7575,144.5425,152.15
'REG','GHNL','Ghandhara Nissan Ltd.','READY',14.73,12.73,13.73
'REG','CJPL','Crescent Jute Products Ltd.','READY',4.11,2.11,3.11
'REG','FCCL','Fauji Cement Co Ltd.','READY',17.46,15.46,16.46
'REG','PRET','Premium Textile Mills Ltd.','READY',182.0175,164.6825,173.35
'REG','HBL','Habib Bank Limited.','READY',187.236,169.404,178.32
'REG','APL','Attock Petroleum Limited.','READY',546.4515,494.4085,520.43
'REG','LPL','LALPIR Power Limited.','READY',21.063,19.057,20.06
'REG','DOL','Descon Oxychem Ltd..','READY',7.01,5.01,6.01
'REG','CLCPS','Chenab Limited Preference Shares.','READY',3.46,1.46,2.46
'REG','SITC','Sitara Chemicals.','READY',275.9715,249.6885,262.83
'REG','LPCL','Lafarge Pakistan Cement Limited.','READY',11.49,9.49,10.49
'REG','PAEL','Pakistan Elektron Ltd.','READY',20.81,18.81,19.81
'REG','BTL','Bleesed Textile Ltd.','READY',251.1075,227.1925,239.15
'REG','INKL','International Knitwear Ltd.','READY',14.48,12.48,13.48
'REG','UBLISFO','UBL Islamic Sovereign Fund','READY',106.3116,96.1866,101.2491
'REG','ASHT','Ashfaq Textile Mills Ltd.(XB)','READY',17.6,15.6,16.6
'REG','INMF','Investec Mutual Fund','READY',1.17,.01,.17
'REG','BAFL','Bank Alfalah Ltd.','READY',29.295,26.505,27.9
'REG','IBLHL','IBL HealthCare Limited.','READY',92.6205,83.7995,88.21
'REG','NAFAGSLFO','NAFA Government Securities Liquid Fund','READY',11.0849,9.0849,10.0849
'REG','ADMM','Artistic Denim Mills Limited.','READY',105.231,95.209,100.22
'REG','EPCL','Engro Polymer & Chemicals Ltd.','READY',16.37,14.37,15.37
'REG','FCIBL','First Credit & Investment Bank Ltd.','READY',5.55,3.55,4.55
'REG','JSCLR','Jahangir Siddiqui & Company Ltd.(R)',170,1,.01,0
'REG','BMAECFO','BMA Empress Cash Fund.','READY',11.1554,9.1554,10.1554
'REG','AWTX','Allawasaya Tex. & Finishing Mills.','READY',329.04,297.7028,313.3714
